%USGS SPCMSC mean beach slope derived from lidar surveys from 1998 to 2018, dunes from 2018 in LMSL, ver 1 Compiled 9/24/19 
%iso_lon %iso_lat %sl_lon %sl_lat %slope %95_up %95_low  dhigh   dlow month year
274.990 29.4025 275.144 29.6647 0.0533 0.0694 0.0371 3.8437 2.1727 10 2018
274.970 29.4006 275.105 29.6472 0.0529 0.0814 0.0244 3.9352 2.4602 10 2018
274.950 29.4047 275.056 29.6210 0.0548 0.0891 0.0205 2.2066 1.5156 10 2018
274.930 29.4059 275.021 29.6072 0.0413 0.0575 0.0251 1.8329 1.1839 10 2018
274.911 29.4102 274.985 29.5965 0.0336 0.0528 0.0145 3.6492 1.7502 10 2018
274.896 29.4223 274.954 29.5884 0.0282 0.0443 0.0120 3.0746 1.8826 10 2018
274.885 29.4371 274.933 29.6058 0.0195 0.0299 0.0092 3.5330 1.5790 10 2018
274.875 29.4529 274.915 29.6161 0.0233 0.0292 0.0173 2.1184 1.6094 10 2018
274.865 29.4686 274.895 29.6345 0.0286 0.0335 0.0236 3.1586 1.7866 10 2018
274.835 29.4926 274.846 29.6471 0.0258 0.0700 0.0010 2.8015 1.3335 10 2018
274.816 29.5004 274.822 29.6622 0.0378 0.0628 0.0128 3.9304 1.4794 10 2018
274.796 29.5052 274.794 29.6743 0.0308 0.0374 0.0241 4.3174 2.5343 10 2018
274.776 29.5033 274.766 29.6774 0.0162 0.0230 0.0093 1.8117 1.4956 10 2018
274.757 29.5075 274.738 29.6823 0.0270 0.0365 0.0174 2.3458 1.6718 10 2018
274.737 29.5119 274.705 29.6848 0.0264 0.0377 0.0150 2.7630 2.0290 10 2018
274.716 29.5137 274.696 29.6842 0.0266 0.0377 0.0154 3.3033 2.2223 10 2018
274.696 29.5142 274.688 29.6836 0.0198 0.0312 0.0083 3.2817 1.9567 10 2018
274.675 29.5136 274.679 29.6817 0.0177 0.0278 0.0077 3.4853 1.8803 10 2018
274.516 29.6870 274.659 29.6730 0.0245 0.0378 0.0112 2.3694 1.6824 10 2018
274.519 29.7229 274.616 29.7122 0.0394 0.0689 0.0099 3.3480 2.1600 10 2018
274.516 29.7407 274.608 29.7300 0.0577 0.0739 0.0416 6.2453 3.3173 10 2018
274.510 29.7581 274.600 29.7501 0.0487 0.0781 0.0193 5.1352 2.7082 10 2018
274.506 29.7756 274.594 29.7719 0.0505 0.0787 0.0224 3.5180 2.4000 10 2018
274.500 29.7931 274.592 29.7846 0.0264 0.0563 0.0010 8.5259 2.6989 10 2018
274.491 29.8093 274.585 29.8141 0.0407 0.0734 0.0081 9.2008 2.7358 10 2018
274.483 29.8259 274.584 29.8341 0.0344 0.0542 0.0145 7.0466 3.1566 10 2018
274.477 29.8432 274.590 29.8574 0.0421 0.0901 0.0010 8.2754 2.3444 10 2018
274.470 29.8601 274.642 29.8903 0.0402 0.0509 0.0295 2.5923 1.3283 10 2018
274.463 29.8771 274.626 29.9104 0.0321 0.0456 0.0186 4.2342 2.8862 10 2018
274.457 29.8944 274.602 29.9335 0.0475 0.0625 0.0325 5.6180 3.2100 10 2018
274.450 29.9112 274.576 29.9493 0.0349 0.0498 0.0200 2.7799 1.8329 10 2018
274.372 30.0173 274.415 30.0437 0.0103 0.0181 0.0025 3.0705 1.4145 10 2018
274.357 30.0298 274.397 30.0557 0.0117 0.0208 0.0025 5.2089 1.5979 10 2018
274.342 30.0419 274.375 30.0664 0.0358 0.0544 0.0172 3.9952 2.1391 10 2018
274.323 30.0497 274.354 30.0757 0.0289 0.0436 0.0142 3.9903 2.3113 10 2018
274.303 30.0558 274.334 30.0841 0.0415 0.0728 0.0102 3.2153 1.9553 10 2018
274.268 30.0745 274.295 30.1033 0.0269 0.0357 0.0181 3.1437 1.8357 10 2018
274.251 30.0847 274.277 30.1145 0.0477 0.0714 0.0240 4.5151 2.7581 10 2018
274.233 30.0935 274.262 30.1277 0.0609 0.0978 0.0240 6.5037 1.7817 10 2018
274.213 30.0998 274.248 30.1386 0.0651 0.0896 0.0406 3.1453 1.5983 10 2018
274.195 30.1079 274.230 30.1529 0.0424 0.0533 0.0316 4.6402 3.0602 10 2018
274.184 30.1229 274.215 30.1632 0.0522 0.0780 0.0265 4.3487 2.4127 10 2018
274.178 30.1401 274.203 30.1707 0.0412 0.0671 0.0153 4.9702 2.7542 10 2018
274.167 30.1552 274.186 30.1805 0.0358 0.0577 0.0139 5.0600 2.7430 10 2018
274.132 30.1751 274.149 30.2015 0.0590 0.0859 0.0320 4.8428 2.7718 10 2018
274.115 30.1855 274.132 30.2106 0.0574 0.1005 0.0143 3.4205 2.7415 10 2018
274.100 30.1976 274.112 30.2210 0.0803 0.1924 0.0010 5.1901 2.2740 10 2018
274.083 30.2083 274.096 30.2291 0.0555 0.1046 0.0064 3.2445 2.4385 10 2018
274.066 30.2182 274.075 30.2396 0.0547 0.0817 0.0277 6.9629 2.8179 10 2018
274.048 30.2274 274.058 30.2471 0.0536 0.0765 0.0307 4.2491 2.6091 10 2018
274.029 30.2345 274.041 30.2544 0.0479 0.0684 0.0273 3.5964 2.6364 10 2018
274.009 30.2401 274.018 30.2640 0.0570 0.0987 0.0154 6.0345 2.8095 10 2018
273.989 30.2448 274.001 30.2712 0.0689 0.1087 0.0291 4.8706 2.8446 10 2018
273.969 30.2494 273.983 30.2778 0.0680 0.1150 0.0209 7.5046 3.1357 10 2018
273.949 30.2553 273.960 30.2862 0.0872 0.1292 0.0453 8.6395 2.3845 10 2018
273.931 30.2640 273.941 30.2930 0.0776 0.1343 0.0208 7.2373 3.1643 10 2018
273.915 30.2749 273.925 30.2990 0.0547 0.0903 0.0192 5.0570 3.1370 10 2018
273.896 30.2822 273.904 30.3064 0.0416 0.0646 0.0186 3.8507 2.2507 10 2018
273.876 30.2869 273.882 30.3131 0.0923 0.1882 0.0010 9.2523 3.4783 10 2018
273.855 30.2891 273.863 30.3190 0.0791 0.1140 0.0443 7.1029 3.1979 10 2018
273.834 30.2895 273.843 30.3252 0.0711 0.1046 0.0377 5.3905 2.4675 10 2018
273.815 30.2951 273.825 30.3320 0.0240 0.0479 0.0001 4.5569 2.3750 10 2018
273.799 30.3060 273.805 30.3362 0.0620 0.0711 0.0528 8.0303 2.7993 10 2018
273.781 30.3158 273.786 30.3416 0.0806 0.1354 0.0259 8.6836 2.6806 10 2018
273.762 30.3232 273.768 30.3469 0.0599 0.0838 0.0360 7.1219 2.6608 10 2018
273.744 30.3313 273.749 30.3524 0.0490 0.0691 0.0289 3.8531 2.4711 10 2018
273.726 30.3401 273.728 30.3575 0.0658 0.1012 0.0304 4.9902 2.2762 10 2018
273.707 30.3473 273.707 30.3625 0.0630 0.1076 0.0184 6.4314 2.5834 10 2018
273.687 30.3523 273.689 30.3663 0.0475 0.0682 0.0268 4.4524 2.7814 10 2018
273.666 30.3554 273.668 30.3699 0.0631 0.0940 0.0322 5.4903 2.4313 10 2018
273.646 30.3575 273.649 30.3731 0.0435 0.0741 0.0129 3.6452 2.3082 10 2018
273.625 30.3594 273.625 30.3763 0.0502 0.0728 0.0276 3.4230 2.2930 10 2018
