%USGS SPCMSC mean beach slope derived from lidar surveys from 1999 to 2017, dunes from 2016 and 2017 in LMSL, ver 1 Compiled 7/23/19 
%iso_lon %iso_lat %sl_lon %sl_lat %slope %95_up %95_low  dhigh   dlow month year
278.820 29.8027 278.737 29.8121 0.0329 0.0453 0.0206 4.5600 3.2482  9 2017
278.821 29.8072 278.737 29.8160 0.0273 0.0384 0.0163 4.5217 3.0264  9 2017
278.822 29.8116 278.736 29.8232 0.0249 0.0345 0.0152 4.4063 3.2304  9 2017
278.822 29.8161 278.736 29.8276 0.0272 0.0383 0.0160 4.6908 3.3967  9 2017
278.823 29.8206 278.735 29.8321 0.0252 0.0386 0.0118 4.7669 3.1696  9 2017
278.824 29.8251 278.735 29.8365 0.0239 0.0334 0.0144 5.3201 3.3863  9 2017
278.824 29.8295 278.734 29.8451 0.0186 0.0248 0.0125 5.0522 2.9992  9 2017
278.824 29.8340 278.734 29.8486 0.0301 0.0522 0.0080 5.0285 3.2074  9 2017
278.825 29.8385 278.734 29.8530 0.0466 0.0725 0.0206 5.6999 3.8033  9 2017
278.825 29.8430 278.734 29.8575 0.0961 0.1990 0.0010 3.8733 1.9229  9 2017
278.825 29.8476 278.731 29.8652 0.0197 0.0273 0.0122 5.3279 2.7815  9 2017
278.825 29.8521 278.730 29.8694 0.0275 0.0358 0.0191 7.6996 3.2535  9 2017
278.825 29.8566 278.729 29.8738 0.0374 0.0475 0.0272 8.1986 3.3365  9 2017
278.825 29.8611 278.726 29.8825 0.0448 0.0619 0.0277 6.9057 3.2169  9 2017
278.825 29.8656 278.725 29.8867 0.0517 0.0682 0.0352 6.4094 2.9882  9 2017
278.824 29.8701 278.724 29.8908 0.0516 0.0821 0.0212 5.6696 2.7986  9 2017
278.824 29.8746 278.722 29.8986 0.0262 0.0408 0.0116 5.7580 2.8810  9 2017
278.825 29.8791 278.721 29.9017 0.0334 0.0890 0.0010 2.4800 2.2691  9 2017
278.826 29.8880 278.710 29.9151 0.0796 0.1602 0.0010 4.1596 2.2021  9 2017
278.827 29.8925 278.706 29.9226 0.1172 0.1830 0.0514 4.7894 3.3752  9 2017
278.829 29.8965 278.705 29.9261 0.0841 0.1218 0.0465 5.1416 2.5840  9 2017
278.832 29.9005 278.703 29.9301 0.0934 0.1258 0.0609 5.2388 2.5217  9 2017
278.834 29.9044 278.700 29.9387 0.0827 0.1173 0.0481 4.4691 2.9301  9 2017
278.837 29.9084 278.698 29.9430 0.1053 0.1732 0.0374 5.5669 2.8297  9 2017
278.839 29.9122 278.697 29.9472 0.1276 0.1736 0.0815 6.5498 2.7305  9 2017
278.842 29.9161 278.695 29.9510 0.1210 0.1409 0.1010 6.4014 2.8630  9 2017
278.845 29.9199 278.694 29.9547 0.1184 0.1347 0.1021 6.8212 2.7797  9 2017
278.846 29.9240 278.693 29.9582 0.1242 0.1475 0.1009 6.9676 2.1896  9 2017
278.846 29.9285 278.691 29.9658 0.1264 0.1633 0.0894 6.3487 2.8600  9 2017
278.845 29.9330 278.690 29.9698 0.1340 0.1837 0.0843 8.2030 3.3774  9 2017
278.843 29.9417 278.689 29.9740 0.1225 0.1592 0.0858 6.0086 3.2960  9 2017
278.841 29.9457 278.688 29.9782 0.1449 0.1717 0.1182 6.9427 3.4342  9 2017
278.836 29.9537 278.687 29.9824 0.1248 0.1433 0.1063 5.2922 3.3348  9 2017
278.837 29.9622 278.684 29.9907 0.1379 0.1488 0.1269 5.7494 3.4991  9 2017
278.843 29.9678 278.683 29.9949 0.1138 0.1514 0.0761 4.7528 1.8907  9 2017
278.880 30.0071 278.682 29.9991 0.1182 0.1371 0.0993 4.7928 2.5707  9 2017
278.871 30.0233 278.681 30.0028 0.1127 0.1407 0.0846 5.3858 2.0062  9 2017
278.864 30.0353 278.680 30.0068 0.1018 0.1749 0.0288 5.6708 2.3511  9 2017
278.859 30.0434 278.679 30.0108 0.1147 0.1589 0.0705 5.3279 1.6994  9 2017
278.852 30.0555 278.678 30.0150 0.0941 0.1275 0.0608 5.4568 2.7275 10 2016
278.848 30.0635 278.677 30.0193 0.0850 0.1086 0.0614 5.1236 2.8759 10 2016
278.843 30.0716 278.676 30.0236 0.0760 0.1162 0.0358 4.6388 2.5601 10 2016
278.839 30.0798 278.675 30.0280 0.0924 0.1299 0.0549 4.1866 2.8139 10 2016
278.837 30.0839 278.674 30.0322 0.0948 0.1299 0.0598 5.0927 3.0480 10 2016
278.833 30.0922 278.673 30.0364 0.0967 0.1254 0.0679 4.3831 2.7485 10 2016
278.831 30.0964 278.672 30.0400 0.0945 0.1452 0.0437 5.0503 2.6372 10 2016
278.829 30.1006 278.671 30.0441 0.0823 0.1254 0.0392 5.8159 2.8413 10 2016
278.827 30.1049 278.670 30.0483 0.0833 0.1282 0.0384 5.8299 2.8235 10 2016
278.825 30.1092 278.669 30.0527 0.0749 0.0999 0.0499 7.0403 2.7168 10 2016
278.822 30.1178 278.668 30.0571 0.0803 0.0991 0.0615 7.4853 2.8710 10 2016
278.820 30.1219 278.668 30.0613 0.0837 0.1033 0.0642 6.9584 2.7513 10 2016
278.818 30.1260 278.667 30.0656 0.0918 0.1290 0.0546 8.4986 2.8571 10 2016
278.816 30.1301 278.666 30.0699 0.1028 0.1279 0.0777 8.9247 2.9612 10 2016
278.814 30.1341 278.664 30.0785 0.0773 0.0856 0.0690 7.5743 3.9917 10 2016
278.811 30.1380 278.663 30.0828 0.0713 0.0840 0.0585 8.3311 3.2163 10 2016
278.808 30.1417 278.662 30.0871 0.0750 0.0853 0.0647 8.0832 2.8842 10 2016
278.805 30.1453 278.661 30.0914 0.0745 0.0868 0.0621 8.0668 2.9993 10 2016
278.802 30.1490 278.659 30.0958 0.0749 0.0834 0.0663 8.7321 4.0296 10 2016
278.799 30.1526 278.658 30.1001 0.0752 0.0849 0.0656 9.5031 3.8739 10 2016
278.796 30.1562 278.657 30.1043 0.0650 0.0799 0.0502 8.2222 3.1655 10 2016
278.792 30.1597 278.655 30.1130 0.0692 0.0799 0.0585 9.6586 3.6076 10 2016
278.789 30.1633 278.654 30.1171 0.0609 0.0674 0.0543 9.8622 3.7763 10 2016
278.787 30.1674 278.653 30.1211 0.0727 0.0793 0.0662 9.9929 3.9132 10 2016
278.786 30.1717 278.652 30.1281 0.0697 0.0853 0.0540 7.8541 2.7740 10 2016
278.784 30.1761 278.650 30.1320 0.0661 0.0905 0.0416 8.5159 3.0054 10 2016
278.783 30.1804 278.649 30.1391 0.0672 0.1017 0.0328 8.9931 2.6767 10 2016
278.783 30.1849 278.648 30.1432 0.0739 0.1089 0.0390 4.7608 2.7829 10 2016
278.784 30.1893 278.646 30.1502 0.0837 0.1049 0.0624 8.5165 3.0345 10 2016
278.785 30.1938 278.645 30.1539 0.0780 0.0940 0.0619 5.2140 2.8251 10 2016
278.785 30.1983 278.644 30.1599 0.0789 0.0881 0.0697 8.0145 3.0439 10 2016
278.785 30.2027 278.642 30.1659 0.0858 0.1089 0.0627 11.8931 2.9213 10 2016
278.784 30.2072 278.640 30.1734 0.0948 0.1124 0.0771 9.3232 2.7534 10 2016
278.783 30.2116 278.639 30.1772 0.1377 0.1885 0.0868 9.0612 2.5039 10 2016
278.782 30.2160 278.637 30.1854 0.0914 0.1194 0.0634 8.2093 3.1350 10 2016
278.780 30.2202 278.636 30.1886 0.0610 0.0879 0.0341 5.5245 2.7718 10 2016
278.778 30.2243 278.634 30.1964 0.0731 0.0919 0.0543 6.2671 2.8049 10 2016
278.776 30.2283 278.633 30.1999 0.0677 0.0814 0.0540 6.2893 2.5614 10 2016
278.774 30.2324 278.631 30.2070 0.0490 0.0654 0.0325 5.3470 2.6964 10 2016
278.771 30.2362 278.630 30.2108 0.0725 0.1072 0.0378 5.7094 2.9119 10 2016
278.768 30.2400 278.629 30.2150 0.0614 0.0995 0.0232 4.4060 2.5307 10 2016
278.765 30.2438 278.628 30.2192 0.0552 0.0856 0.0248 3.8362 2.6260 10 2016
278.762 30.2476 278.626 30.2262 0.0442 0.0544 0.0340 4.5493 2.6485 10 2016
278.761 30.2519 278.625 30.2300 0.0395 0.0458 0.0332 3.9463 2.7028 10 2016
278.761 30.2564 278.624 30.2339 0.0552 0.0754 0.0350 3.8143 2.5636 10 2016
278.761 30.2609 278.622 30.2411 0.0464 0.0714 0.0213 4.0722 2.9262 10 2016
278.761 30.2654 278.620 30.2453 0.0698 0.0910 0.0486 6.1741 2.7624 10 2016
278.762 30.2695 278.620 30.2489 0.0566 0.0780 0.0353 4.8603 2.8068 10 2016
278.765 30.2736 278.619 30.2523 0.0679 0.0976 0.0381 4.5973 2.9398 10 2016
278.767 30.2776 278.618 30.2545 0.0573 0.0822 0.0324 4.8613 3.0210 10 2016
278.770 30.2816 278.617 30.2607 0.0680 0.0918 0.0442 3.9691 2.5653 10 2016
278.775 30.2893 278.616 30.2640 0.0667 0.0888 0.0446 3.8269 2.4349 10 2016
278.778 30.2931 278.615 30.2680 0.0660 0.0834 0.0486 3.7994 2.7152 10 2016
278.781 30.3013 278.614 30.2723 0.0700 0.0893 0.0508 4.7373 3.0387 10 2016
278.781 30.3058 278.613 30.2767 0.0555 0.0745 0.0364 4.2683 3.0114 10 2016
278.781 30.3103 278.612 30.2811 0.0567 0.0759 0.0375 4.4511 2.9142 10 2016
278.779 30.3191 278.612 30.2854 0.0613 0.0839 0.0386 4.4438 2.8322 10 2016
278.778 30.3235 278.611 30.2897 0.0529 0.0671 0.0387 4.7247 3.1956 10 2016
278.775 30.3321 278.610 30.2940 0.0491 0.0637 0.0344 4.8314 3.2769 10 2016
278.773 30.3364 278.609 30.2983 0.0569 0.0770 0.0368 4.6751 3.2251 10 2016
278.770 30.3451 278.608 30.3026 0.0591 0.0770 0.0412 5.0812 3.1700 10 2016
278.769 30.3494 278.608 30.3070 0.0541 0.0795 0.0286 4.3116 3.0425 10 2016
278.769 30.3584 278.607 30.3114 0.0746 0.1050 0.0441 5.4061 3.1959 10 2016
278.770 30.3673 278.606 30.3159 0.0748 0.0883 0.0613 5.0412 3.0859 10 2016
278.774 30.3757 278.606 30.3203 0.0695 0.0839 0.0551 5.0596 3.0750 10 2016
278.778 30.3841 278.605 30.3247 0.0673 0.0848 0.0497 4.8422 3.0814 10 2016
278.777 30.3930 278.604 30.3288 0.0695 0.0965 0.0425 4.6039 2.9703 10 2016
278.776 30.3975 278.604 30.3325 0.0732 0.0895 0.0569 4.6154 2.9835 10 2016
278.770 30.4100 278.603 30.3448 0.0532 0.0742 0.0321 5.4194 2.6464 10 2016
278.768 30.4140 278.602 30.3485 0.0529 0.0891 0.0168 4.1413 2.6086 10 2016
278.766 30.4180 278.601 30.3550 0.0482 0.0823 0.0141 4.9396 2.5404 10 2016
278.762 30.4209 278.601 30.3578 0.0647 0.0975 0.0319 6.4840 2.8833 10 2016
278.758 30.4239 278.601 30.3633 0.0660 0.1049 0.0271 8.7473 2.9918 10 2016
278.754 30.4268 278.601 30.3662 0.0566 0.0844 0.0288 6.6716 2.8135 10 2016
278.750 30.4291 278.601 30.3733 0.0825 0.1154 0.0496 9.7326 2.3700 10 2016
278.739 30.4298 278.601 30.3768 0.0543 0.0980 0.0105 8.5469 2.5627 10 2016
278.734 30.4302 278.602 30.3811 0.0602 0.0986 0.0219 5.5431 2.5622 10 2016
278.729 30.4305 278.602 30.3838 0.0573 0.0879 0.0267 4.1016 2.5782 10 2016
278.724 30.4305 278.603 30.3862 0.0578 0.0862 0.0295 4.7492 2.7755 10 2016
278.718 30.4306 278.604 30.3904 0.0468 0.0776 0.0161 4.2927 2.4640 10 2016
278.713 30.4306 278.605 30.3933 0.0518 0.1042 0.0010 3.5989 2.3487 10 2016
278.694 30.4361 278.595 30.4065 0.0381 0.0404 0.0357 8.6573 2.7228 10 2016
278.690 30.4390 278.593 30.4126 0.0667 0.0843 0.0492 2.5249 2.4495 10 2016
278.687 30.4429 278.591 30.4163 0.0352 0.0522 0.0182 3.4795 2.4399 10 2016
278.682 30.4506 278.588 30.4281 0.0610 0.0619 0.0600 4.0739 2.3837 10 2016
278.681 30.4549 278.592 30.4349 0.0237 0.0461 0.0014 3.7167 2.6818 10 2016
278.680 30.4594 278.590 30.4433 0.0353 0.0545 0.0161 3.2352 2.3468 10 2016
278.680 30.4639 278.589 30.4458 0.0328 0.0459 0.0198 4.0843 2.4316 10 2016
278.679 30.4684 278.589 30.4539 0.0504 0.0580 0.0427 4.7552 2.5611 10 2016
278.680 30.4727 278.587 30.4595 0.0535 0.0751 0.0320 4.4741 2.5330 10 2016
278.682 30.4769 278.587 30.4660 0.0384 0.0616 0.0152 3.0304 1.8408 10 2016
278.684 30.4812 278.586 30.4720 0.0462 0.1051 0.0010 5.4886 1.8806 10 2016
278.686 30.4854 278.585 30.4767 0.0682 0.0980 0.0384 8.3165 2.3683 10 2016
278.691 30.4932 278.567 30.4865 0.0384 0.0406 0.0363 3.1667 2.0324 10 2016
278.694 30.4971 278.562 30.4930 0.0690 0.1055 0.0325 3.8701 1.7949 10 2016
278.704 30.5127 278.564 30.5200 0.0250 0.0405 0.0095 3.5259 2.3549 10 2016
278.707 30.5166 278.563 30.5244 0.0463 0.0979 0.0010 4.2580 2.6867 10 2016
278.710 30.5200 278.561 30.5318 0.0463 0.0781 0.0145 7.3398 2.3955 10 2016
278.714 30.5232 278.559 30.5395 0.0433 0.0633 0.0234 6.9187 2.4592 10 2016
278.717 30.5264 278.558 30.5466 0.0365 0.0643 0.0087 4.9863 2.4559 10 2016
278.721 30.5296 278.557 30.5546 0.0386 0.0543 0.0230 5.8278 2.6143 10 2016
278.725 30.5326 278.556 30.5615 0.0474 0.0786 0.0161 10.9668 2.6447 10 2016
278.729 30.5355 278.555 30.5686 0.0626 0.1051 0.0200 11.4182 2.8667 10 2016
278.733 30.5384 278.555 30.5754 0.0569 0.0980 0.0159 5.6723 2.8719 10 2016
278.737 30.5416 278.556 30.5837 0.0638 0.1059 0.0217 5.0803 2.8816 10 2016
278.738 30.5459 278.556 30.5907 0.0480 0.0914 0.0045 5.6419 2.9393 10 2016
278.739 30.5503 278.556 30.6014 0.0570 0.0752 0.0388 5.9673 2.8337 10 2016
278.740 30.5547 278.557 30.6081 0.0604 0.1032 0.0175 6.3987 2.8691 10 2016
278.741 30.5590 278.559 30.6172 0.0486 0.0731 0.0240 6.2295 2.7394 10 2016
278.739 30.5633 278.561 30.6253 0.0536 0.0901 0.0170 4.9805 2.5570 10 2016
278.738 30.5676 278.562 30.6297 0.0542 0.0828 0.0256 5.5008 2.6835 10 2016
278.736 30.5719 278.563 30.6370 0.0451 0.0527 0.0375 5.8513 2.6978 10 2016
278.734 30.5762 278.565 30.6450 0.0446 0.0522 0.0370 5.0670 3.3553 10 2016
278.732 30.5803 278.565 30.6491 0.0452 0.0560 0.0345 4.7293 2.7080 10 2016
278.730 30.5843 278.567 30.6573 0.0496 0.0582 0.0410 4.8234 2.7915 10 2016
278.728 30.5884 278.568 30.6612 0.0492 0.0678 0.0306 4.5485 2.7706 10 2016
278.726 30.5927 278.569 30.6682 0.0605 0.0778 0.0432 5.0562 3.0539 10 2016
278.725 30.5971 278.570 30.6763 0.0454 0.0580 0.0327 4.5740 2.4971 10 2016
278.724 30.6014 278.571 30.6805 0.0493 0.0790 0.0196 4.7727 2.4349 10 2016
278.723 30.6058 278.571 30.6890 0.0461 0.0611 0.0310 4.8015 2.5487 10 2016
278.726 30.6139 278.550 30.7151 0.0161 0.0175 0.0146 3.0991 2.2177 10 2016
278.728 30.6178 278.547 30.7264 0.0299 0.0350 0.0248 4.6347 2.6553 10 2016
278.734 30.6252 278.540 30.7476 0.0264 0.0314 0.0214 4.7154 3.3078 10 2016
278.738 30.6286 278.540 30.7594 0.0263 0.0303 0.0223 4.7239 3.0315 10 2016
278.741 30.6319 278.540 30.7669 0.0299 0.0353 0.0245 5.3272 2.6430 10 2016
278.745 30.6353 278.541 30.7752 0.0323 0.0415 0.0230 5.5377 3.1215 10 2016
278.748 30.6388 278.543 30.7839 0.0346 0.0476 0.0216 5.3707 3.8410 10 2016
278.751 30.6425 278.544 30.7883 0.0350 0.0468 0.0231 6.1829 3.0267 10 2016
278.754 30.6461 278.547 30.7967 0.0376 0.0493 0.0259 6.1539 2.6697 10 2016
278.757 30.6497 278.551 30.8050 0.0336 0.0377 0.0294 5.0342 3.1457 10 2016
278.760 30.6535 278.553 30.8091 0.0347 0.0462 0.0233 4.7486 3.4326 10 2016
278.763 30.6573 278.557 30.8172 0.0342 0.0403 0.0282 4.9171 3.2834 10 2016
278.766 30.6611 278.559 30.8211 0.0336 0.0405 0.0268 4.1135 2.7956 10 2016
278.768 30.6649 278.564 30.8282 0.0279 0.0382 0.0177 3.3061 2.5590 10 2016
278.775 30.6715 278.569 30.8417 0.0426 0.0503 0.0350 4.1869 2.2920 10 2016
278.783 30.6781 278.574 30.8525 0.0276 0.0340 0.0212 6.6186 4.0217 10 2016
278.787 30.6807 278.575 30.8608 0.0299 0.0479 0.0118 7.7132 3.1056 10 2016
278.800 30.6882 278.583 30.8806 0.0457 0.0487 0.0427 10.7535 3.0057 10 2016
278.805 30.6901 278.586 30.8844 0.0290 0.0458 0.0122 3.9560 2.8210 10 2016
278.809 30.6920 278.589 30.8909 0.0220 0.0292 0.0148 4.1621 2.7425 10 2016
278.814 30.6939 278.590 30.8933 0.0191 0.0238 0.0143 3.7540 2.7212 10 2016
278.819 30.6957 278.593 30.8995 0.0316 0.0577 0.0056 4.9809 2.7293 10 2016
278.829 30.6980 278.595 30.9122 0.0310 0.0939 0.0010 4.8632 2.4731 10 2016
278.834 30.6991 278.595 30.9165 0.0463 0.0713 0.0213 6.2684 2.7424 10 2016
278.854 30.7032 278.595 30.9355 0.0315 0.0410 0.0219 3.7886 2.7057 10 2016
278.859 30.7042 278.595 30.9398 0.0294 0.0351 0.0237 3.8796 2.4524 10 2016
278.890 30.7197 278.593 30.9649 0.0196 0.0351 0.0040 3.3078 2.5630 10 2016
278.894 30.7230 278.590 30.9678 0.0212 0.0393 0.0031 11.4580 3.0116 10 2016
278.902 30.8060 278.591 30.9718 0.0091 0.0107 0.0076 10.0079 2.2350 10 2016
278.955 30.8478 278.570 31.0120 0.0245 0.0387 0.0102 3.3215 2.2973 10 2016
278.958 30.8518 278.571 31.0127 0.0284 0.0429 0.0140 2.9335 2.3639 10 2016
278.960 30.8558 278.577 31.0157 0.0417 0.0470 0.0363 3.0374 2.0885 10 2016
278.957 30.8730 278.581 31.0237 0.0505 0.0775 0.0236 4.2982 2.1145 10 2016
278.950 30.8945 278.586 31.0363 0.0522 0.0781 0.0264 5.8558 2.8475 10 2016
278.948 30.9080 278.589 31.0475 0.0347 0.0547 0.0147 5.7660 2.6755 10 2016
278.949 30.9124 278.590 31.0514 0.0304 0.0355 0.0253 6.2885 2.7536 10 2016
278.950 30.9167 278.592 31.0556 0.0208 0.0244 0.0172 6.4714 2.4093 10 2016
278.952 30.9210 278.594 31.0596 0.0523 0.0628 0.0417 4.5789 2.8684 10 2016
278.956 30.9290 278.595 31.0675 0.0558 0.0655 0.0461 4.8635 2.0672 10 2016
